0,0.00
1,0.00
1,0.00
2,0.00
2,0.00
3,0.00
3,0.00
4,0.00
7,0.00
15,0.00
24,0.00
33,0.02
44,0.04
53,0.06
62,0.09
71,0.12
80,0.14
90,0.17
99,0.19
109,0.21
119,0.23
130,0.25
140,0.27
150,0.30
160,0.32
171,0.34
182,0.36
192,0.39
202,0.41
212,0.43
223,0.45
233,0.48
244,0.50
254,0.52
265,0.55
275,0.58
285,0.60
295,0.62
306,0.64
317,0.67
327,0.69
337,0.71
348,0.74
358,0.76
368,0.79
379,0.82
390,0.82
400,0.83
410,0.84
420,0.86
431,0.89
442,0.91
452,0.93
462,0.95
473,0.97
483,1.00
493,1.02
503,1.04
515,1.07
525,1.09
535,1.11
545,1.13
556,1.16
566,1.16
577,1.16
587,1.17
598,1.19
608,1.22
618,1.24
628,1.27
640,1.28
650,1.28
660,1.29
670,1.31
680,1.33
691,1.36
701,1.39
712,1.40
722,1.41
733,1.42
743,1.45
753,1.46
763,1.48
775,1.50
785,1.52
795,1.55
805,1.58
816,1.59
826,1.60
836,1.61
847,1.63
858,1.66
868,1.68
878,1.70
888,1.72
899,1.75
910,1.77
920,1.78
930,1.78
941,1.80
951,1.82
961,1.84
972,1.85
983,1.87
993,1.90
1003,1.92
1014,1.94
1026,1.96
1037,1.99
1049,1.99
1060,1.99
1072,2.00
1083,2.02
1094,2.05
1106,2.08
1118,2.09
1129,2.09
1140,2.10
1152,2.12
1163,2.14
1175,2.16
1186,2.18
1198,2.20
1209,2.21
1220,2.23
1231,2.26
1244,2.29
1255,2.29
1266,2.29
1277,2.31
1289,2.33
1300,2.35
1312,2.36
1324,2.38
1335,2.41
1346,2.44
1357,2.44
1369,2.44
1381,2.46
1392,2.48
1403,2.51
1415,2.54
1426,2.54
1437,2.54
1449,2.56
1461,2.58
1472,2.58
1483,2.60
1495,2.61
1507,2.63
1518,2.65
1529,2.67
1541,2.70
1552,2.70
1563,2.70
1575,2.71
1587,2.74
1598,2.76
1609,2.76
1620,2.76
1632,2.77
1644,2.79
1655,2.81
1667,2.81
1678,2.81
1689,2.82
1700,2.85
1713,2.87
1724,2.87
1735,2.87
1746,2.88
1758,2.90
1769,2.92
1781,2.92
1793,2.92
1804,2.93
1815,2.95
1826,2.97
1838,2.97
1850,2.97
1861,2.98
1872,3.00
1884,3.02
1895,3.02
1907,3.02
1918,3.03
1930,3.05
1941,3.07
1952,3.07
1964,3.07
1976,3.08
1987,3.10
1998,3.12
2010,3.12
2021,3.12
2032,3.13
2044,3.15
2056,3.17
2067,3.18
2078,3.20
2089,3.22
2101,3.22
2113,3.22
2124,3.23
2136,3.25
2147,3.27
2158,3.27
2169,3.27
2182,3.29
2193,3.30
2204,3.32
2215,3.32
2227,3.32
2239,3.33
2250,3.36
2262,3.37
2273,3.37
2284,3.37
2295,3.39
2308,3.41
2319,3.42
2330,3.42
2341,3.42
2353,3.44
2364,3.46
2376,3.47
2387,3.47
2399,3.47
2410,3.49
2421,3.51
2433,3.52
2445,3.52
2456,3.52
2467,3.54
2479,3.56
2490,3.58
2501,3.58
2513,3.58
2525,3.59
2536,3.61
2547,3.63
2558,3.63
2570,3.63
2582,3.64
2593,3.66
2605,3.68
2616,3.68
2627,3.68
2639,3.69
2651,3.70
2662,3.71
2673,3.72
2684,3.74
2696,3.74
2708,3.74
2719,3.74
2731,3.76
2742,3.78
2753,3.78
2764,3.78
2777,3.79
2788,3.81
2799,3.83
2810,3.83
2822,3.83
2833,3.84
2845,3.86
2856,3.88
2868,3.88
2879,3.88
2890,3.89
2903,3.91
2914,3.93
2925,3.93
2936,3.93
2948,3.94
2959,3.96
2971,3.98
2982,3.98
2994,3.98
3005,4.00
3016,4.01
3027,4.01
3040,4.01
3051,4.01
3062,4.03
3074,4.04
3085,4.05
3096,4.05
3108,4.05
3120,4.07
3131,4.09
3142,4.09
3153,4.09
3165,4.10
3177,4.12
3188,4.14
3200,4.14
3211,4.14
3222,4.15
3233,4.16
3246,4.17
3257,4.18
3268,4.20
3279,4.20
3291,4.20
3303,4.21
3314,4.23
3325,4.25
3337,4.25
3348,4.25
3359,4.26
3372,4.27
3383,4.27
3394,4.27
3405,4.27
3417,4.29
3428,4.31
3440,4.31
3451,4.31
3463,4.32
3474,4.34
3485,4.35
3496,4.36
3509,4.36
3520,4.37
3531,4.39
3543,4.40
3554,4.41
3565,4.41
3577,4.42
