0,0.00
1,0.00
1,0.00
2,0.00
2,0.00
3,0.00
3,0.00
4,0.00
7,0.00
15,0.00
24,0.01
33,0.02
44,0.04
53,0.07
62,0.09
71,0.13
80,0.16
90,0.19
99,0.23
109,0.26
119,0.31
130,0.35
140,0.40
150,0.44
160,0.48
171,0.53
182,0.57
192,0.62
202,0.67
212,0.71
223,0.75
233,0.80
244,0.84
254,0.89
265,0.94
275,0.98
285,1.03
295,1.07
307,1.12
317,1.16
327,1.21
337,1.26
348,1.30
358,1.35
368,1.39
379,1.44
390,1.49
400,1.53
410,1.58
420,1.63
431,1.67
442,1.72
452,1.76
462,1.81
473,1.85
483,1.90
493,1.95
503,1.99
515,2.04
525,2.09
535,2.13
545,2.17
556,2.22
566,2.27
577,2.32
587,2.36
598,2.41
608,2.45
618,2.49
628,2.54
640,2.59
650,2.63
660,2.68
670,2.73
680,2.77
691,2.82
701,2.87
712,2.91
722,2.96
733,3.00
743,3.05
753,3.10
763,3.14
775,3.19
785,3.24
795,3.28
805,3.32
816,3.37
826,3.42
836,3.47
847,3.51
858,3.56
868,3.61
878,3.65
888,3.69
899,3.74
910,3.79
920,3.84
930,3.88
941,3.93
951,3.98
961,4.02
972,4.07
983,4.12
993,4.16
1003,4.20
1014,4.25
1026,4.30
1037,4.35
1049,4.40
1060,4.46
1072,4.51
1083,4.56
1094,4.61
1106,4.66
1118,4.71
1129,4.76
1140,4.81
1152,4.86
1163,4.91
1175,4.96
1186,5.01
1198,5.06
1209,5.11
1220,5.16
1231,5.21
1244,5.23
1255,5.25
1266,5.28
1277,5.31
1289,5.35
1300,5.38
1312,5.40
1324,5.43
1335,5.47
1346,5.49
1357,5.51
1369,5.54
1381,5.56
1392,5.58
1403,5.60
1415,5.62
1426,5.64
1438,5.66
1449,5.68
1461,5.69
1472,5.69
1483,5.72
1495,5.74
1506,5.74
1518,5.74
1529,5.74
1541,5.77
1552,5.79
1563,5.79
1575,5.79
1587,5.80
1598,5.82
1609,5.82
1620,5.82
1632,5.84
1644,5.85
1655,5.85
1667,5.85
1678,5.86
1689,5.87
1700,5.89
1713,5.89
1724,5.89
1735,5.91
1746,5.92
1758,5.92
1769,5.92
1781,5.92
1793,5.94
1804,5.96
1815,5.96
1826,5.96
1839,5.96
1850,5.98
1861,5.98
1872,5.98
1884,5.98
1895,5.98
1907,5.99
1918,5.99
1930,5.99
1941,5.99
1952,5.99
1964,5.98
1976,5.98
1987,5.99
1998,6.00
2010,6.00
2021,6.00
2032,5.99
2044,5.99
2056,5.99
2067,5.99
2078,5.99
2089,5.99
2101,6.00
2113,6.00
2124,6.00
2136,6.00
2147,6.00
2158,5.99
2169,5.99
2182,5.99
2193,5.99
2204,6.00
2215,6.00
2227,6.00
2238,6.00
2250,6.00
2262,6.00
2273,6.00
2284,6.00
2295,5.99
2308,5.99
2319,5.99
2330,6.00
2341,6.01
2353,6.01
2364,6.00
2376,5.99
2387,5.99
2399,5.99
2410,6.01
2421,6.01
2433,6.01
2445,6.01
2456,6.00
2467,6.00
2479,6.00
2490,6.01
2502,6.01
2513,6.01
2525,6.01
2536,5.99
2547,5.99
2558,5.99
2570,5.99
2582,5.99
2593,6.00
2605,6.00
2616,6.00
2627,5.99
2639,5.98
2651,5.98
2662,5.98
2673,6.00
2684,6.01
2696,6.01
2708,6.01
2719,6.01
2731,6.00
2742,6.00
2753,6.00
2764,6.01
2777,6.02
2788,6.02
2799,6.02
2810,6.01
2822,5.99
2833,5.99
2845,5.99
2856,6.00
2868,6.00
2879,6.00
2890,6.00
2902,6.00
2914,6.00
2925,6.00
2936,6.00
2948,6.00
2959,6.00
2970,6.00
2982,6.00
2994,6.00
3005,6.00
3016,6.00
3027,6.00
3040,6.00
3051,6.00
3062,6.00
3074,6.00
3085,6.00
3096,6.00
3108,6.00
3120,6.00
3131,6.00
3142,6.00
3153,6.00
3165,6.00
3177,6.00
3188,6.00
3200,6.00
3211,6.00
3222,6.00
3233,6.00
3246,6.00
3257,6.00
3268,6.00
3279,6.00
3291,6.00
3302,6.00
3314,6.00
3325,6.00
3337,6.00
3348,6.00
3359,6.00
3372,6.00
3383,6.00
3394,6.00
3405,6.00
3417,6.00
3428,6.00
3440,6.00
3451,6.00
3463,6.00
3474,6.00
3485,6.00
3496,6.00
3509,6.00
3520,6.00
3531,6.00
3543,6.00
3554,6.00
