0,0.00
1,0.00
1,0.00
2,0.00
2,0.00
3,0.00
4,0.00
4,0.00
7,0.00
15,0.00
24,0.01
33,0.03
44,0.04
53,0.07
62,0.10
71,0.13
80,0.16
90,0.19
99,0.23
109,0.27
119,0.31
130,0.35
140,0.39
150,0.43
160,0.48
172,0.52
182,0.57
192,0.61
202,0.65
212,0.70
223,0.74
233,0.79
244,0.83
254,0.87
265,0.92
275,0.96
285,1.01
295,1.06
307,1.10
317,1.14
327,1.19
337,1.23
348,1.28
358,1.32
369,1.36
379,1.41
390,1.46
400,1.50
410,1.55
420,1.59
431,1.63
442,1.68
452,1.72
462,1.77
473,1.81
483,1.85
493,1.90
504,1.94
515,1.99
525,2.04
535,2.08
545,2.12
556,2.17
566,2.21
577,2.26
587,2.31
598,2.35
608,2.39
618,2.44
628,2.48
640,2.53
650,2.57
660,2.62
670,2.66
680,2.71
691,2.75
702,2.80
712,2.85
722,2.89
733,2.93
743,2.98
753,3.03
763,3.07
775,3.12
785,3.16
795,3.20
805,3.25
816,3.30
826,3.34
837,3.39
847,3.43
858,3.47
868,3.52
878,3.57
888,3.61
899,3.66
910,3.71
920,3.75
930,3.80
941,3.84
951,3.89
961,3.93
972,3.98
983,4.02
993,4.07
1003,4.11
1014,4.16
1026,4.22
1038,4.27
1049,4.32
1060,4.36
1072,4.41
1083,4.46
1094,4.51
1106,4.56
1118,4.61
1129,4.66
1140,4.71
1152,4.76
1163,4.81
1175,4.86
1186,4.91
1198,4.96
1209,5.01
1220,5.06
1231,5.11
1244,5.16
1255,5.21
1266,5.26
1277,5.31
1289,5.36
1300,5.41
1312,5.46
1324,5.51
1335,5.56
1346,5.61
1357,5.66
1370,5.71
1381,5.76
1392,5.81
1403,5.86
1415,5.91
1426,5.96
1438,6.01
1449,6.06
1461,6.11
1472,6.16
1483,6.21
1495,6.26
1507,6.31
1518,6.36
1529,6.42
1541,6.46
1552,6.51
1563,6.56
1575,6.61
1587,6.66
1598,6.71
1609,6.76
1620,6.81
1632,6.86
1644,6.91
1655,6.96
1667,7.01
1678,7.06
1689,7.11
1701,7.16
1713,7.21
1724,7.26
1735,7.31
1746,7.36
1758,7.40
1770,7.45
1781,7.50
1793,7.55
1804,7.60
1815,7.65
1826,7.70
1839,7.75
1850,7.80
1861,7.85
1872,7.90
1884,7.95
1895,8.00
1907,8.05
1918,8.10
1930,8.15
1941,8.20
1952,8.25
1964,8.30
1976,8.35
1987,8.40
1998,8.45
2010,8.50
2021,8.55
2032,8.60
2044,8.65
2056,8.70
2067,8.75
2078,8.80
2089,8.85
2102,8.90
2113,8.95
2124,9.00
2136,9.05
2147,9.10
2158,9.15
2170,9.20
2182,9.26
2193,9.31
2204,9.36
2215,9.41
2227,9.45
2239,9.51
2250,9.56
2262,9.61
2273,9.66
2284,9.70
2295,9.75
2308,9.80
2319,9.86
2330,9.90
2341,9.96
2353,10.00
2365,10.06
2378,10.12
2391,10.17
2403,10.22
2415,10.28
2427,10.33
2441,10.39
2453,10.44
2465,10.50
2478,10.55
2490,10.61
2503,10.66
2515,10.72
2528,10.77
2540,10.83
2552,10.88
2565,10.94
2578,10.99
2590,11.05
2603,11.10
2615,11.15
2627,11.21
2640,11.27
2653,11.32
2665,11.37
2677,11.43
2690,11.48
2703,11.54
2715,11.59
2727,11.63
2740,11.67
2752,11.71
2764,11.73
2778,11.75
2790,11.77
2802,11.80
2814,11.82
2827,11.84
2840,11.85
2852,11.87
2865,11.88
2877,11.89
2889,11.90
2903,11.91
2915,11.92
2927,11.93
2939,11.94
2952,11.94
2964,11.94
2977,11.95
2990,11.96
3002,11.96
3014,11.96
3026,11.96
3040,11.96
3052,11.97
3064,11.98
3077,11.98
3089,11.98
3102,11.98
3115,11.98
3127,11.98
3139,11.98
3151,11.98
3164,11.98
3177,11.98
3189,11.98
3202,11.98
3214,11.98
3226,11.99
3239,11.99
3252,11.99
3264,11.99
3276,11.99
3289,11.99
3302,11.99
